Age,MonthlyIncome,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,2585.0,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1265.0,3,Female,89,4,1,Research Scientist,3,Married,21643.0,0,No,17.0,3.0,4,0,2,5,2,1,0,0,0
44,18213.0,No,Travel_Rarely,1099,Sales,5,3,Marketing,1267.0,2,Male,88,3,5,Manager,2,Married,8751.0,7,No,11.0,3.0,3,1,26,5,3,22,9,3,10
33,8380.0,No,Travel_Rarely,536,Sales,10,5,Marketing,1268.0,4,Male,82,4,3,Sales Executive,3,Divorced,21708.0,0,Yes,14.0,3.0,4,2,10,3,3,9,8,0,8
19,2994.0,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1269.0,2,Female,57,4,1,Research Scientist,4,Single,21221.0,1,Yes,12.0,3.0,4,0,1,2,3,1,0,0,1
23,1223.0,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1270.0,4,Male,47,3,1,Research Scientist,3,Married,16901.0,1,No,22.0,4.0,4,1,1,2,3,1,0,0,1
25,1118.0,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1273.0,3,Male,73,1,1,Sales Representative,4,Single,8040.0,1,Yes,14.0,3.0,4,0,1,4,3,1,0,1,0
26,2875.0,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1275.0,3,Male,53,3,1,Research Scientist,4,Single,9973.0,1,Yes,20.0,4.0,2,0,8,2,2,8,5,2,2
45,18824.0,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1277.0,1,Female,94,1,5,Manager,2,Single,2493.0,2,Yes,16.0,3.0,1,0,26,2,3,24,10,1,11
55,13577.0,No,Non-Travel,177,Research & Development,8,1,Medical,1278.0,4,Male,37,2,4,Healthcare Representative,2,Divorced,25592.0,1,Yes,15.0,3.0,4,1,34,3,3,33,9,15,0
21,2625.0,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1279.0,1,Female,45,2,1,Laboratory Technician,3,Single,25308.0,1,No,20.0,4.0,3,0,2,2,1,2,2,2,2
46,18789.0,No,Travel_Rarely,168,Sales,4,2,Marketing,1280.0,4,Female,33,2,5,Manager,2,Married,9946.0,2,No,14.0,3.0,3,1,26,2,3,11,4,0,8
34,4538.0,No,Travel_Rarely,131,Sales,2,3,Marketing,1281.0,3,Female,86,3,2,Sales Executive,1,Single,6039.0,0,Yes,12.0,3.0,4,0,4,3,3,3,2,0,2
51,19847.0,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1282.0,4,Male,83,3,5,Manager,2,Divorced,19196.0,4,Yes,24.0,4.0,1,1,31,5,2,29,10,11,10
59,10512.0,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1283.0,4,Male,67,3,3,Manufacturing Director,4,Single,20002.0,6,No,12.0,3.0,4,0,25,6,2,9,7,5,4
34,4444.0,No,Travel_Frequently,135,Research & Development,19,3,Medical,1285.0,3,Female,46,3,2,Laboratory Technician,2,Divorced,22534.0,4,No,13.0,3.0,3,2,15,2,4,11,8,5,10
28,2154.0,No,Travel_Frequently,791,Research & Development,1,4,Medical,1286.0,4,Male,44,3,1,Laboratory Technician,3,Single,6842.0,0,Yes,11.0,3.0,3,0,5,2,2,4,2,0,2
44,19190.0,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1288.0,3,Male,92,4,5,Manager,1,Divorced,17477.0,1,No,14.0,3.0,4,2,26,4,2,25,9,14,13
34,4490.0,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1289.0,3,Male,56,2,2,Human Resources,2,Married,21833.0,4,No,11.0,3.0,4,2,14,5,4,10,9,1,8
35,3506.0,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1291.0,3,Male,66,3,1,Research Scientist,3,Married,6020.0,0,Yes,14.0,3.0,4,0,4,3,3,3,2,2,2
42,2372.0,No,Travel_Rarely,603,Research & Development,7,4,Medical,1292.0,2,Female,78,4,2,Research Scientist,2,Married,5628.0,6,Yes,16.0,3.0,4,0,18,2,3,1,0,0,0
43,10231.0,No,Travel_Rarely,531,Sales,4,4,Marketing,1293.0,4,Female,56,2,3,Sales Executive,4,Single,20364.0,3,No,14.0,3.0,4,0,23,3,4,21,7,15,17
36,5410.0,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1294.0,3,Female,53,3,2,Manufacturing Director,2,Single,2323.0,9,Yes,11.0,3.0,4,0,18,2,3,16,14,5,12
44,7978.0,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1295.0,1,Female,73,3,3,Healthcare Representative,4,Married,14075.0,1,No,11.0,3.0,4,1,10,2,3,10,7,0,5
28,3867.0,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1296.0,4,Male,52,2,1,Laboratory Technician,4,Married,14222.0,1,Yes,12.0,3.0,2,1,2,2,3,2,2,2,2
51,2838.0,No,Travel_Frequently,968,Research & Development,6,2,Medical,1297.0,2,Female,40,2,1,Laboratory Technician,3,Single,4257.0,0,No,14.0,3.0,2,0,8,6,2,7,0,7,7
30,4695.0,No,Non-Travel,879,Research & Development,9,2,Medical,1298.0,3,Female,72,3,2,Manufacturing Director,3,Single,12858.0,7,Yes,18.0,3.0,3,0,10,3,3,8,4,1,7
29,3339.0,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1299.0,2,Female,39,3,1,Laboratory Technician,3,Divorced,17285.0,3,Yes,13.0,3.0,1,2,10,2,3,7,7,7,7
28,2080.0,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1301.0,4,Male,84,3,1,Research Scientist,1,Single,4732.0,2,No,11.0,3.0,2,0,5,2,2,3,2,1,2
25,2096.0,No,Travel_Rarely,266,Research & Development,1,3,Medical,1303.0,4,Female,40,3,1,Research Scientist,2,Single,18830.0,1,No,18.0,3.0,4,0,2,3,2,2,2,2,1
32,6209.0,No,Travel_Rarely,604,Sales,8,3,Medical,1304.0,3,Male,56,4,2,Sales Executive,4,Married,11693.0,1,No,15.0,3.0,3,2,10,4,4,10,7,0,8
45,18061.0,No,Travel_Frequently,364,Research & Development,25,3,Medical,1306.0,2,Female,83,3,5,Manager,2,Single,13035.0,3,No,22.0,4.0,3,0,22,4,3,0,0,0,0
39,17123.0,No,Travel_Rarely,412,Research & Development,13,4,Medical,1307.0,3,Female,94,2,4,Manager,2,Divorced,17334.0,6,Yes,13.0,3.0,4,2,21,4,3,19,9,15,2
58,2372.0,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1308.0,1,Male,88,3,1,Research Scientist,3,Divorced,26076.0,1,No,12.0,3.0,4,2,2,3,3,2,2,2,2
32,4883.0,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1309.0,4,Male,79,3,2,Laboratory Technician,3,Married,22845.0,1,No,18.0,3.0,1,1,10,3,3,10,4,1,1
39,3904.0,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1310.0,3,Male,93,3,1,Research Scientist,1,Single,22154.0,0,No,13.0,3.0,1,0,6,2,3,5,2,0,3
30,4627.0,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1311.0,1,Female,48,2,2,Laboratory Technician,4,Married,23631.0,0,No,12.0,3.0,1,1,10,6,3,9,2,6,7
36,7094.0,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1312.0,4,Female,63,3,3,Healthcare Representative,3,Married,5747.0,3,No,12.0,3.0,1,0,10,0,3,7,7,1,7
46,3423.0,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1314.0,4,Female,44,3,1,Human Resources,1,Single,22957.0,6,No,12.0,3.0,3,0,10,3,4,7,6,5,7
28,6674.0,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1315.0,3,Female,55,1,2,Laboratory Technician,4,Married,16392.0,0,No,11.0,3.0,1,3,10,6,3,9,8,7,5
50,16880.0,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1317.0,4,Female,43,3,4,Research Director,1,Married,22422.0,4,Yes,11.0,3.0,2,0,25,2,3,3,2,1,2
40,9094.0,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1318.0,4,Male,57,2,3,Sales Executive,2,Single,17235.0,2,Yes,12.0,3.0,3,0,9,2,3,5,4,1,0
52,,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1319.0,2,Male,64,3,3,Sales Executive,2,Single,21534.0,9,Yes,19.0,3.0,3,0,10,2,2,8,7,7,7
30,11916.0,No,Travel_Rarely,634,Research & Development,17,4,Medical,1321.0,2,Female,95,3,3,Manager,1,Married,25927.0,1,Yes,23.0,4.0,4,2,9,2,3,9,1,0,8
39,4534.0,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1322.0,1,Male,32,3,2,Manufacturing Director,3,Single,13352.0,0,No,11.0,3.0,1,0,9,6,3,8,7,1,7
31,9852.0,No,Non-Travel,587,Sales,2,4,Life Sciences,1324.0,4,Female,57,3,3,Sales Executive,3,Divorced,8935.0,1,Yes,19.0,3.0,1,1,10,5,2,10,8,9,6
41,6151.0,No,Non-Travel,256,Sales,10,2,Medical,1329.0,3,Male,40,1,2,Sales Executive,2,Single,22074.0,1,No,13.0,3.0,1,0,19,4,3,19,2,11,9
31,2302.0,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1331.0,4,Female,54,3,1,Sales Representative,2,Single,8319.0,1,Yes,11.0,3.0,1,0,3,2,4,3,2,2,2
44,2362.0,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1333.0,1,Male,89,3,1,Laboratory Technician,1,Married,14669.0,4,No,12.0,3.0,3,0,10,4,4,3,2,1,2
42,17861.0,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1334.0,3,Male,37,3,4,Manager,3,Married,26582.0,0,Yes,13.0,3.0,4,0,21,3,2,20,8,2,10
55,19187.0,No,Travel_Rarely,282,Research & Development,2,2,Medical,1336.0,4,Female,58,1,5,Manager,3,Married,6992.0,4,No,14.0,3.0,4,1,23,5,3,19,9,9,11
56,19717.0,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1338.0,4,Male,99,3,5,Manager,2,Single,4022.0,6,No,14.0,3.0,1,0,36,4,3,7,3,7,7
40,3544.0,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1340.0,3,Male,74,3,1,Research Scientist,3,Divorced,8532.0,9,No,16.0,3.0,2,1,6,0,3,4,2,0,0
34,8500.0,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1344.0,4,Male,86,3,3,Healthcare Representative,4,Divorced,5494.0,0,No,11.0,3.0,4,1,10,0,2,9,7,1,6
40,4661.0,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1346.0,3,Male,98,3,2,Research Scientist,4,Single,22455.0,1,No,13.0,3.0,3,0,9,4,3,9,8,8,8
41,4103.0,No,Travel_Frequently,1018,Sales,1,3,Marketing,1349.0,3,Female,66,3,2,Sales Executive,1,Divorced,4297.0,0,No,17.0,3.0,4,1,10,2,3,9,3,1,7
35,4249.0,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1350.0,3,Male,87,3,2,Research Scientist,3,Single,2690.0,1,Yes,11.0,3.0,2,0,9,3,3,9,6,1,1
51,14026.0,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1352.0,3,Male,84,3,4,Manager,2,Divorced,17588.0,1,Yes,11.0,3.0,2,1,33,2,3,33,9,0,10
38,6893.0,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1355.0,2,Female,31,3,2,Sales Executive,1,Divorced,19461.0,3,No,15.0,3.0,4,1,11,3,3,7,7,1,7
34,6125.0,No,Travel_Rarely,507,Sales,15,2,Medical,1356.0,3,Female,66,3,2,Sales Executive,1,Single,23553.0,1,No,12.0,3.0,4,0,10,6,4,10,8,9,6
25,3669.0,No,Travel_Rarely,882,Research & Development,19,1,Medical,1358.0,4,Male,67,3,1,Laboratory Technician,4,Married,9075.0,3,No,11.0,3.0,3,3,7,6,2,3,2,1,2
58,10008.0,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1360.0,3,Female,53,2,3,Manufacturing Director,1,Married,12023.0,7,Yes,14.0,3.0,4,0,31,0,2,10,9,5,9
40,2387.0,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1361.0,2,Male,88,3,1,Laboratory Technician,2,Married,6762.0,3,No,22.0,4.0,3,1,7,3,3,4,2,0,3
36,4639.0,No,Travel_Frequently,607,Sales,7,3,Marketing,1362.0,1,Female,83,4,2,Sales Executive,1,Married,2261.0,2,No,16.0,3.0,4,1,17,2,2,15,7,6,13
48,7898.0,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1363.0,4,Male,54,3,3,Manufacturing Director,4,Single,18706.0,1,No,11.0,3.0,3,0,11,2,3,10,9,0,8
27,2534.0,No,Travel_Rarely,1291,Sales,11,3,Medical,1364.0,3,Female,98,4,1,Sales Representative,4,Married,6527.0,8,No,14.0,3.0,2,1,5,4,3,1,0,0,0
51,13142.0,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1367.0,4,Female,82,2,4,Manufacturing Director,2,Single,24439.0,3,No,16.0,3.0,2,0,29,1,2,5,2,0,3
18,1611.0,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1368.0,4,Female,97,3,1,Laboratory Technician,4,Single,19305.0,1,No,15.0,3.0,3,0,0,5,4,0,0,0,0
35,5363.0,No,Travel_Rarely,817,Research & Development,1,3,Medical,1369.0,4,Female,60,2,2,Laboratory Technician,4,Married,10846.0,0,No,12.0,3.0,2,1,10,0,3,9,7,0,0
27,5071.0,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1371.0,4,Male,43,1,2,Sales Executive,4,Single,20392.0,3,No,20.0,4.0,2,0,8,3,3,6,2,0,0
55,13695.0,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1372.0,1,Male,85,4,4,Sales Executive,3,Single,9277.0,6,Yes,17.0,3.0,3,0,24,2,2,19,7,3,8
56,13402.0,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1373.0,4,Male,68,3,4,Manufacturing Director,2,Married,18235.0,4,Yes,12.0,3.0,1,1,33,0,3,19,16,15,9
34,2029.0,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1374.0,1,Female,92,2,1,Research Scientist,3,Divorced,15891.0,1,No,20.0,4.0,3,3,5,2,3,5,4,0,0
40,6377.0,No,Travel_Rarely,1202,Research & Development,2,1,Medical,1375.0,2,Female,89,4,2,Healthcare Representative,3,Divorced,13888.0,5,No,20.0,4.0,2,3,15,0,3,12,11,11,8
34,5429.0,No,Travel_Rarely,285,Research & Development,29,3,Medical,1377.0,2,Male,86,3,2,Laboratory Technician,3,Married,17491.0,4,No,13.0,3.0,1,2,10,1,3,8,7,7,7
31,2785.0,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1379.0,3,Female,90,2,1,Sales Representative,4,Single,11882.0,7,No,14.0,3.0,3,0,3,3,4,1,0,0,0
35,4614.0,Yes,Travel_Frequently,662,Sales,18,4,Marketing,1380.0,4,Female,67,3,2,Sales Executive,3,Married,23288.0,0,Yes,18.0,3.0,3,1,5,0,2,4,2,3,2
38,2610.0,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1382.0,4,Male,57,4,1,Research Scientist,3,Divorced,15748.0,1,No,11.0,3.0,4,3,4,2,3,4,2,0,3
34,6687.0,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1383.0,3,Female,98,3,2,Healthcare Representative,4,Single,6163.0,1,No,11.0,3.0,4,0,14,2,4,14,11,4,11
28,4724.0,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1387.0,3,Male,48,2,2,Sales Executive,1,Married,24232.0,1,No,11.0,3.0,3,1,5,0,3,5,3,0,4
31,6179.0,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,1389.0,4,Male,98,3,2,Manufacturing Director,3,Married,21057.0,1,Yes,15.0,3.0,4,2,10,3,2,10,2,6,7
39,6120.0,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1390.0,1,Male,44,2,2,Sales Executive,4,Married,3567.0,3,Yes,12.0,3.0,4,2,8,2,4,5,4,1,4
51,10596.0,No,Travel_Frequently,541,Sales,2,3,Marketing,1391.0,2,Male,52,3,3,Sales Executive,2,Married,15395.0,2,No,11.0,3.0,2,0,14,5,3,4,2,3,2
41,5467.0,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1392.0,4,Female,75,3,2,Research Scientist,4,Divorced,13953.0,3,Yes,14.0,3.0,1,2,12,4,2,6,2,3,3
37,2996.0,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1394.0,3,Male,54,3,1,Research Scientist,3,Married,5182.0,7,Yes,15.0,3.0,4,0,8,2,3,6,4,1,3
33,9998.0,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1395.0,2,Male,61,3,2,Sales Executive,4,Married,19293.0,6,No,13.0,3.0,1,0,8,2,4,5,4,1,2
32,4078.0,No,Travel_Rarely,499,Sales,2,1,Marketing,1396.0,3,Male,36,3,2,Sales Executive,2,Married,20497.0,0,Yes,13.0,3.0,1,3,4,3,2,3,2,1,2
39,10920.0,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,1397.0,3,Male,71,3,3,Healthcare Representative,3,Married,3449.0,3,No,21.0,4.0,2,1,13,2,3,6,4,0,5
25,6232.0,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1399.0,1,Male,93,4,2,Sales Executive,3,Married,12477.0,2,No,11.0,3.0,2,0,6,3,2,3,2,1,2
52,13247.0,No,Travel_Frequently,322,Research & Development,28,2,Medical,1401.0,4,Female,59,4,4,Manufacturing Director,3,Married,9731.0,2,Yes,11.0,3.0,2,1,24,3,2,5,3,0,2
43,4081.0,No,Travel_Rarely,930,Research & Development,6,3,Medical,1402.0,1,Female,73,2,2,Research Scientist,3,Single,20003.0,1,Yes,14.0,3.0,1,0,20,3,1,20,7,1,8
27,5769.0,No,Travel_Rarely,205,Sales,10,3,Marketing,1403.0,4,Female,98,2,2,Sales Executive,4,Married,7100.0,1,Yes,11.0,3.0,4,0,6,3,3,6,2,4,4
27,2394.0,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1405.0,4,Female,51,3,1,Research Scientist,3,Single,25681.0,1,Yes,13.0,3.0,4,0,8,2,3,8,2,7,7
26,3904.0,No,Travel_Rarely,683,Research & Development,2,1,Medical,1407.0,1,Male,36,2,1,Research Scientist,4,Single,4050.0,0,No,12.0,3.0,4,0,5,2,3,4,3,1,1
42,16799.0,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1408.0,3,Female,31,3,4,Manager,1,Married,16616.0,0,No,14.0,3.0,3,1,21,5,3,20,7,0,9
52,2950.0,No,Travel_Rarely,258,Research & Development,8,4,Other,1409.0,3,Female,54,3,1,Laboratory Technician,1,Married,17363.0,9,No,13.0,3.0,3,0,12,2,1,5,4,0,4
37,3629.0,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1411.0,1,Female,94,3,1,Laboratory Technician,3,Single,19106.0,4,No,18.0,3.0,1,0,8,6,3,3,2,0,2
35,9362.0,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1412.0,3,Male,60,3,3,Manufacturing Director,4,Single,19944.0,2,No,11.0,3.0,3,0,10,2,3,2,2,2,2
25,3229.0,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1415.0,1,Male,81,3,1,Laboratory Technician,4,Married,4910.0,4,No,11.0,3.0,2,1,7,2,2,3,2,0,2
26,3578.0,No,Travel_Rarely,652,Research & Development,7,3,Other,1417.0,3,Male,100,4,1,Laboratory Technician,1,Single,23577.0,0,No,12.0,3.0,4,0,8,2,3,7,7,0,7
29,7988.0,No,Travel_Rarely,332,Human Resources,17,3,Other,1419.0,2,Male,51,2,3,Human Resources,1,Single,9769.0,1,No,13.0,3.0,1,0,10,3,2,10,9,0,9
49,4284.0,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1420.0,1,Male,97,2,2,Laboratory Technician,1,Single,22710.0,3,No,20.0,4.0,1,0,20,2,3,4,3,1,3
29,7553.0,Yes,Travel_Frequently,337,Research & Development,14,1,Other,1421.0,3,Female,84,3,3,Healthcare Representative,4,Single,22930.0,0,Yes,12.0,3.0,1,0,9,1,3,8,7,7,7
54,17328.0,No,Travel_Rarely,971,Research & Development,1,3,Medical,1422.0,4,Female,54,3,4,Research Director,4,Single,5652.0,6,No,19.0,3.0,4,0,29,3,2,20,7,12,7
58,19701.0,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1423.0,4,Female,76,3,5,Research Director,1,Married,22456.0,3,Yes,21.0,4.0,3,1,32,3,3,9,8,1,5
55,14732.0,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1424.0,2,Male,81,4,4,Research Director,4,Divorced,12414.0,2,No,13.0,3.0,4,2,31,4,4,7,7,0,0
36,9278.0,No,Travel_Rarely,1174,Sales,3,4,Marketing,1425.0,1,Female,99,3,2,Sales Executive,2,Single,20763.0,3,Yes,16.0,3.0,4,0,15,3,3,5,4,0,1
31,1359.0,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,1427.0,2,Female,50,1,1,Sales Representative,3,Single,16154.0,1,No,12.0,3.0,2,0,1,3,3,1,0,0,0
30,4779.0,No,Travel_Rarely,855,Sales,7,4,Marketing,1428.0,4,Female,73,3,2,Sales Executive,1,Divorced,12761.0,7,No,14.0,3.0,2,2,8,3,3,3,2,0,2
31,16422.0,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1430.0,1,Female,93,3,4,Research Director,2,Single,8847.0,3,No,11.0,3.0,3,0,9,3,4,3,2,1,0
34,2996.0,No,Travel_Frequently,560,Research & Development,1,4,Other,1431.0,4,Male,91,3,1,Research Scientist,1,Divorced,20284.0,5,No,14.0,3.0,3,2,10,2,3,4,3,1,3
31,1261.0,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1433.0,1,Female,34,2,1,Research Scientist,2,Single,22262.0,1,No,12.0,3.0,3,0,1,3,4,1,0,0,0
27,2099.0,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1434.0,2,Male,91,3,1,Laboratory Technician,1,Married,7679.0,0,No,14.0,3.0,2,0,6,3,4,5,0,1,4
36,5810.0,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1435.0,1,Male,37,2,2,Laboratory Technician,4,Single,22604.0,1,No,16.0,3.0,3,0,10,2,2,10,4,1,8
36,5647.0,No,Travel_Rarely,329,Sales,16,4,Marketing,1436.0,3,Female,98,2,2,Sales Executive,1,Married,13494.0,4,No,13.0,3.0,1,2,11,3,2,3,2,0,2
47,3420.0,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1438.0,1,Male,74,3,1,Research Scientist,4,Married,10205.0,7,No,12.0,3.0,3,1,17,2,2,6,5,1,2
25,4400.0,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1439.0,1,Male,68,2,1,Sales Representative,1,Married,15182.0,3,No,12.0,3.0,1,0,6,2,3,3,2,2,2
37,3500.0,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1440.0,3,Male,84,4,1,Laboratory Technician,3,Single,25470.0,0,No,14.0,3.0,1,0,7,2,1,6,5,1,3
56,2066.0,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1441.0,1,Female,90,3,1,Research Scientist,1,Married,10494.0,2,No,22.0,4.0,4,1,5,3,4,3,2,1,0
47,17169.0,No,Travel_Rarely,359,Research & Development,2,4,Medical,1443.0,1,Female,82,3,4,Research Director,3,Married,26703.0,3,No,19.0,3.0,2,2,26,2,4,20,17,5,6
24,4162.0,No,Travel_Rarely,1476,Sales,4,1,Medical,1445.0,4,Female,42,3,2,Sales Executive,3,Married,15211.0,1,Yes,12.0,3.0,3,2,5,3,3,5,4,0,3
32,9204.0,No,Travel_Rarely,601,Sales,7,5,Marketing,1446.0,4,Male,97,3,2,Sales Executive,4,Married,23343.0,4,No,12.0,3.0,3,1,7,3,2,4,3,0,3
34,3294.0,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1447.0,4,Female,86,2,1,Laboratory Technician,2,Married,3708.0,5,No,17.0,3.0,1,1,7,2,2,5,4,0,2
41,2127.0,No,Travel_Rarely,1283,Research & Development,5,5,Medical,1448.0,2,Male,90,4,1,Research Scientist,3,Married,5561.0,2,Yes,12.0,3.0,1,0,7,5,2,4,2,0,3
40,3975.0,No,Non-Travel,663,Research & Development,9,4,Other,1449.0,3,Male,81,3,2,Laboratory Technician,3,Divorced,23099.0,3,No,11.0,3.0,3,2,11,2,4,8,7,0,7
31,10793.0,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1453.0,1,Male,31,3,3,Sales Executive,4,Divorced,8386.0,1,No,18.0,3.0,1,1,13,5,3,13,7,9,9
46,10096.0,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1457.0,1,Male,52,3,3,Sales Executive,4,Divorced,15986.0,4,No,11.0,3.0,1,1,28,1,4,7,7,4,3
39,3646.0,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1458.0,1,Female,54,2,1,Laboratory Technician,1,Single,17181.0,2,Yes,23.0,4.0,2,0,11,2,4,1,0,0,0
31,7446.0,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1459.0,3,Female,100,4,3,Manufacturing Director,2,Single,8931.0,1,No,11.0,3.0,1,0,10,2,3,10,8,4,7
45,10851.0,No,Travel_Rarely,1038,Research & Development,20,3,Medical,1460.0,2,Male,95,1,3,Healthcare Representative,1,Divorced,19863.0,2,Yes,18.0,3.0,2,1,24,2,3,7,7,0,7
31,2109.0,No,Travel_Rarely,1398,Human Resources,8,2,Medical,1461.0,4,Female,96,4,1,Human Resources,2,Single,24609.0,9,No,18.0,3.0,4,0,8,3,3,3,2,0,2
31,3722.0,Yes,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1464.0,2,Male,94,3,1,Laboratory Technician,4,Married,21081.0,6,Yes,13.0,3.0,3,1,7,2,1,2,2,2,2
45,9380.0,No,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1465.0,2,Male,55,3,3,Manufacturing Director,4,Married,14720.0,4,Yes,18.0,3.0,4,2,10,4,4,3,1,1,2
48,5486.0,No,Travel_Rarely,1221,Sales,7,3,Marketing,1466.0,3,Male,96,3,2,Sales Executive,1,Divorced,24795.0,4,No,11.0,3.0,1,3,15,3,3,2,2,2,2
34,2742.0,Yes,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1467.0,1,Female,52,3,1,Human Resources,3,Married,3072.0,1,No,15.0,3.0,4,0,2,0,3,2,2,2,2
40,13757.0,No,Non-Travel,218,Research & Development,8,1,Medical,1468.0,4,Male,55,2,3,Research Director,2,Divorced,25178.0,2,No,11.0,3.0,3,1,16,5,3,9,8,4,8
28,8463.0,No,Travel_Rarely,866,Sales,5,3,Medical,1469.0,4,Male,84,3,2,Sales Executive,1,Single,23490.0,0,No,18.0,3.0,4,0,6,4,3,5,4,1,3
44,3162.0,No,Non-Travel,981,Research & Development,5,3,Life Sciences,1471.0,3,Male,90,2,1,Laboratory Technician,3,Single,7973.0,3,No,14.0,3.0,4,0,7,5,3,5,2,0,3
